PARCEL_APN,TAXAPN,SITE_ADDR,SITE_CITY,SITE_STATE,SITE_ZIP,LATITUDE,LONGITUDE,ASSESSEE_OWNER_NAME_1,ASSESSEE_OWNER_NAME_2,ASSESSEE_MAIL_CITY,ASSESSEE_MAIL_STATE,ASSESSEE_MAIL_ZIP,VAL_ASSD_LAND,VAL_ASSD_IMPRV,VAL_ASSD,ASMT_YEAR,ASMT_RCDRS_DATE_TRANSFER,ASMT_VAL_TRANSFER,USE_CODE_MUNI_DESC,USE_CODE_MUNI,USE_CODE_STD_LPS,USE_CODE_STD_DESC_LPS,ZONING,LOT_SIZE_AREA,LOT_SIZE_AREA_UNIT,LIVING_SQFT,YR_BLT,BUILDING_SQFT,STORIES_NUMBER,UNITS_NUMBER,BEDROOMS,TOTAL_BATHS_CALCULATED,VAL_MRKT_LAND,VAL_MRKT_IMPRV,VAL_MARKET,LAST_SALE_DATE_TRANSFER,VAL_TRANSFER,JURISDICTION,H3_INT_9,vacancy_tier,exclusion_reason
12207400700000,122-0740-070-0000,VINTAGE PARK DR,SACRAMENTO,CA,95829.0,38.464793,-121.334541,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20090424.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-5,14246.0,SF,,,,,,,,,,,20090424.0,,UNINCORPORATED COUNTY,617700307879591935,Tier 2: Zero Improvement,public_park_or_recreation_agency
12207400690000,122-0740-069-0000,BRADSHAW RD,SACRAMENTO,CA,95829.0,38.463779,-121.334199,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20090424.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-4,3302.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307879591935,Tier 2: Zero Improvement,public_park_or_recreation_agency
12101200010000,121-0120-001-0000,8207 ELK GROVE FLORIN RD,SACRAMENTO,CA,95829.0,38.459623,-121.370522,SOUTHGATE REC & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20101105.0,0.0,RES/SINGLE FAMILY/RURAL HOME(2-5 AC),A1D00A,1008.0,RURAL/AGRICULTURAL RESIDENCE,UR,2.4200001,AC,2246.0,1980.0,2246.0,1,,3.0,,,,,20101105.0,,UNINCORPORATED COUNTY,617700308389986303,Tier 2: Zero Improvement,public_park_or_recreation_agency
12101200020000,121-0120-002-0000,8225 ELK GROVE FLORIN RD,SACRAMENTO,CA,95829.0,38.459171,-121.370529,SOUTHGATE RECREATION AND PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20071227.0,0.0,VACANT RESIDENTIAL (2-5 AC SITE),IAFDAA,8001.0,RESIDENTIAL-VACANT LAND,UR,2.3900001,AC,,,,,,,,,,,20071227.0,,UNINCORPORATED COUNTY,617700308389986303,Tier 1: Coded Vacant,public_park_or_recreation_agency
07119800460000,071-1980-046-0000,FOLSOM MEADOWS CIR,FOLSOM,CA,95630.0,38.686267,-121.118315,NEW HOME COMPANY NORTHERN CA LLC,,ROSEVILLE,CA,95661.0,64.0,,64.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,SP-RM-17 (,5229.0,SF,2275.0,2014.0,2275.0,2,,4.0,,,,,,,UNINCORPORATED COUNTY,617700278553804799,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
07112100310000,071-1210-031-0000,NATOMA ST,FOLSOM,CA,95630.0,38.695411,-121.109246,EMPIRE RANCH GOLF CLUB LLC (EMPIRE RANCH LLC),,LINCOLN,CA,95648.0,934169.0,,934169.0,2024.0,20020601.0,0.0,GOLF COURSE (PUBLIC),FAB00A,4028.0,GOLF COURSE,SP-GOLF (S,24.280001,AC,,2002.0,,1,,,,,,,,,UNINCORPORATED COUNTY,617700278582640639,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
24301700040000,243-0170-004-0000,6321 MARIPOSA AVE,CITRUS HEIGHTS,CA,95610.0,38.680738,-121.285182,SAN JUAN UNIFIED SCHOOL DISTRICT,,CARMICHAEL,CA,95609.0,,,,2024.0,19840906.0,0.0,RES/SINGLE FAMILY/NON-SUBDIVISION,A1B00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD5,28456.0,SF,1534.0,1939.0,1534.0,2,,3.0,,,,,,,UNINCORPORATED COUNTY,617700322088583167,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
24301500350000,243-0150-035-0000,6250 MARIPOSA AVE,CITRUS HEIGHTS,CA,95610.0,38.679694,-121.284258,THE HOUSING AUTHORITY OF THE COUNTY OF SACRAMENTO,,SACRAMENTO,CA,95814.0,,,,2024.0,19860108.0,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD20,1.99,AC,816.0,1950.0,816.0,1,,2.0,,,,,,,UNINCORPORATED COUNTY,617700322088583167,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
24301100030000,243-0110-003-0000,7562 GREENBACK LN,CITRUS HEIGHTS,CA,95610.0,38.677264,-121.288438,CUBESMART LIMITED PARTNERSHIP,,ALEXANDRIA,VA,22320.0,451500.0,,451500.0,2024.0,,0.0,MINI-STORAGE,GL0C0A,2031.0,"MINI-WAREHOUSE, SELF-STORAGE",LC,33703.0,SF,81311.0,1987.0,81311.0,1,,,,,,,20151217.0,,UNINCORPORATED COUNTY,617700322088058879,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
24302760040000,243-0276-004-0000,7804 SAYONARA DR,CITRUS HEIGHTS,CA,95610.0,38.685067,-121.275956,COMMUNITY REDEVELOPMENT AGCY CITY CITRUS HEIGHTS,,CITRUS HEIGHTS,CA,95621.0,,,,2024.0,20090327.0,0.0,RES/FOUR FAMILY/FOURPLEX,A4E00A,1103.0,"QUADRUPLEX (4 UNITS, ANY COMBINATION)",RD20,7487.0,SF,3666.0,1963.0,3666.0,,,8.0,,,,,20090327.0,200000.0,UNINCORPORATED COUNTY,617700322077048831,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
24302760050000,243-0276-005-0000,7808 SAYONARA DR,CITRUS HEIGHTS,CA,95610.0,38.68507,-121.275721,COMMUNITY REDEVELOPMENT AGCY CITRUS HEIGHTS,,CITRUS HEIGHTS,CA,95621.0,,,,2024.0,20090327.0,0.0,RES/FOUR FAMILY/FOURPLEX,A4E00A,1103.0,"QUADRUPLEX (4 UNITS, ANY COMBINATION)",RD20,7487.0,SF,3666.0,1963.0,3666.0,,,8.0,,,,,20090327.0,200000.0,UNINCORPORATED COUNTY,617700322077048831,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
24302820040000,243-0282-004-0000,7824 SAYONARA DR,CITRUS HEIGHTS,CA,95610.0,38.685082,-121.274805,CITRUS HEIGHTS REDEVELOPMENT AGENCY,,CITRUS HEIGHTS,CA,95621.0,,,,2024.0,20090923.0,0.0,RES/FOUR FAMILY/FOURPLEX,A4E00A,1103.0,"QUADRUPLEX (4 UNITS, ANY COMBINATION)",RD20,7362.0,SF,916.0,1963.0,916.0,,,8.0,,,,,20090923.0,202000.0,UNINCORPORATED COUNTY,617700322077048831,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
24302830020000,243-0283-002-0000,6550 MING WAY,CITRUS HEIGHTS,CA,95610.0,38.68515,-121.273478,SUNRISE RECREATION AND PARKS DISTRICT,,CITRUS HEIGHTS,CA,95610.0,,,,2024.0,,0.0,RES/FOUR FAMILY/FOURPLEX,A4E00A,1103.0,"QUADRUPLEX (4 UNITS, ANY COMBINATION)",RD20,7167.0,SF,3576.0,1963.0,3576.0,2,,8.0,,,,,20201204.0,200000.0,UNINCORPORATED COUNTY,617700322077048831,Tier 2: Zero Improvement,public_park_or_recreation_agency
24301910530000,243-0191-053-0000,7804 GREENBACK LN,CITRUS HEIGHTS,CA,95610.0,38.678011,-121.275442,J J/J Z CORDANO FAMLY CHILDRENS TRUST,,SACRAMENTO,CA,95811.0,630186.0,,630186.0,2024.0,,0.0,FAST FOOD/DRIVE-THRU,BCE00A,2013.0,FAST FOOD RESTAURANT / DRIVE-THRU,SC,0.0,,3172.0,2021.0,3172.0,1,,,,,,,,,UNINCORPORATED COUNTY,617700322089369599,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
24301910470000,243-0191-047-0000,6191 SUNRISE BLVD,CITRUS HEIGHTS,CA,95610.0,38.676138,-121.274047,BIRDCAGE GRF2 LLC (COST PLUS),,SOLANA BEACH,CA,92075.0,2971096.0,,2971096.0,2024.0,,0.0,COMMUNITY SHOPPING CENTER,BEC00A,2008.0,"COMMUNITY: SHOPPING PLAZA, SHOPPING CENTER, MINI-MALL",SC,25260.0,SF,18000.0,1980.0,18000.0,,,,,,,,20150715.0,76300000.0,UNINCORPORATED COUNTY,617700322090418175,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
26103300230000,261-0330-023-0000,MANANA WAY,FAIR OAKS,CA,95628.0,38.671692,-121.248944,FAIR OAKS RECREATION & PARK DISTRICT,,FAIR OAKS,CA,95628.0,,,,2024.0,,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-2,206.0,SF,,,,,,,,,,,20230404.0,,UNINCORPORATED COUNTY,617700322061320191,Tier 2: Zero Improvement,public_park_or_recreation_agency
24901420070000,249-0142-007-0000,5326 CHICAGO AVE,FAIR OAKS,CA,95628.0,38.662872,-121.253702,E & S READ FAMILY TRUST ETAL,,SACRAMENTO,CA,95864.0,39904.0,,39904.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,8276.0,SF,1179.0,1972.0,1179.0,1,,3.0,,,,,20230515.0,25000.0,UNINCORPORATED COUNTY,617700322069184511,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
26106300840000,261-0630-084-0000,ALMOND AVE,FAIR OAKS,CA,95628.0,38.673147,-121.23978,ORANGEVALE REC & PARK DIST,,ORANGEVALE,CA,95662.0,,,,2024.0,20091202.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-4,80.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700322064990207,Tier 2: Zero Improvement,public_park_or_recreation_agency
03001820040000,030-0182-004-0000,6745 BENHAM WAY,SACRAMENTO,CA,95831.0,38.504295,-121.555381,FELLOWS WILLIAM,,SACRAMENTO,CA,95821.0,98508.0,,98508.0,2024.0,20120516.0,265000.0,RES/TWO FAMILY/DUPLEX,A2B00A,1101.0,"DUPLEX (2 UNITS, ANY COMBINATION)",R-1,16200.0,SF,2812.0,1971.0,2812.0,1,,5.0,,,,,20120516.0,265000.0,CITY OF SACRAMENTO,617700320149503999,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
01601610420000,016-0161-042-0000,1000 RIO LN,SACRAMENTO,CA,95822.0,38.533328,-121.520727,HOUSING AUTHORITY OF THE CITY OF SACRAMENTO,,SACRAMENTO,CA,95814.0,,,,2024.0,19881202.0,0.0,MULTI/LOW RISE APARTMENT/1-3 STY,AE000A,1112.0,APARTMENTS (GENERIC),R-2A,2.98,AC,,,,1,,1.0,,,,,,,CITY OF SACRAMENTO,617700319677382655,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
01601610400000,016-0161-040-0000,1002 RIO LN,SACRAMENTO,CA,95822.0,38.533201,-121.521166,CITY OF SACRAMENTO,,SACRAMENTO,CA,95814.0,,,,2024.0,19921029.0,0.0,MULTI/COURT APTS/MORE THAN 4 UNITS,AG006B,1106.0,"GARDEN APT, COURT APT (5+ UNITS)",R-2A,3276.0,SF,1225.0,1958.0,1225.0,2,6.0,,,,,,19940919.0,,CITY OF SACRAMENTO,617700319677382655,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
02900210550000,029-0021-055-0000,5704 SURF WAY,SACRAMENTO,CA,95822.0,38.52398,-121.524261,SACRAMENTO AREA FLOOD CONTROL AGENCY,,SACRAMENTO,CA,95814.0,,,,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,R-1A,1.55,AC,4130.0,2004.0,4130.0,1,,4.0,,,,,20181031.0,250000.0,CITY OF SACRAMENTO,617700319685771263,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
02900210110000,029-0021-011-0000,5890 RIVERSIDE BLVD,SACRAMENTO,CA,95822.0,38.520901,-121.522779,SACRAMENTO AREA FLOOD CONTROL AGENCY,,SACRAMENTO,CA,95814.0,,,,2024.0,,0.0,RES/SINGLE FAMILY/NON-SUBDIVISION,A1B00A,1001.0,SINGLE FAMILY RESIDENTIAL,R-1,16087.0,SF,972.0,1920.0,972.0,1,,2.0,,,,,20190531.0,,CITY OF SACRAMENTO,617700319686819839,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
02901840170000,029-0184-017-0000,1043 43RD AVE,SACRAMENTO,CA,95822.0,38.516941,-121.519824,HOUSING AUTHORITY CITY OF SACRAMENTO,,SACRAMENTO,CA,95814.0,,,,2024.0,,0.0,MULTI/LOW RISE APARTMENT/1-3 STY,AE028D,1112.0,APARTMENTS (GENERIC),R-2A,1.15,AC,666.0,1968.0,666.0,,,1.0,,,,,,,CITY OF SACRAMENTO,617700320188301311,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
01300100020000,013-0010-002-0000,2338 9TH AVE,SACRAMENTO,CA,95818.0,38.543487,-121.486548,LOS RIOS COMMUNITY COLLEGE DISTRICT,,SACRAMENTO,CA,95825.0,,,,2024.0,19930122.0,0.0,PARKING STRUCTURE,BFI00A,2035.0,"PARKING GARAGE, PARKING STRUCTURE",M-1,9.8000002,AC,,,,,,,,,,,,,CITY OF SACRAMENTO,617700319716179967,Tier 2: Zero Improvement,inherently_active_use_parking_airport_cemetery
01302810300000,013-0281-030-0000,3235 FRANKLIN BLVD,SACRAMENTO,CA,95818.0,38.545047,-121.475514,HERNANDEZ ELVIRA (EST OF),,SACRAMENTO,CA,95818.0,191017.0,,191017.0,2024.0,19710806.0,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,R-1,3862.0,SF,721.0,1918.0,721.0,1,,1.0,,,,,,,CITY OF SACRAMENTO,617700320468533247,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
01800930050000,018-0093-005-0000,4550 24TH ST,SACRAMENTO,CA,95822.0,38.533506,-121.483611,PACIFIC GAS & ELEC COMPANY,,OAKLAND,CA,94604.0,10.0,,10.0,2024.0,,0.0,LIGHT INDUSTRY-CONSTRUCT,GADC0B,5019.0,CONSTRUCTION/CONTRACTING SERVICES (INDUSTRIAL),C-4,9150.0,SF,1080.0,1948.0,1080.0,1,,,,,,,20160830.0,280000.0,CITY OF SACRAMENTO,617700320477708287,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
02001110070000,020-0111-007-0000,4313 FRANKLIN BLVD,SACRAMENTO,CA,95820.0,38.535624,-121.474091,RUIZ LIVING TRUST,,CHULA VISTA,CA,91915.0,13824.0,,13824.0,2024.0,,0.0,AUTO REPAIR GARAGE,BFC0A2,2024.0,"AUTO REPAIR (& RELATED), GARAGE",C-2,3469.0,SF,1168.0,1945.0,1168.0,1,,,,,,,20200612.0,,CITY OF SACRAMENTO,617700320467222527,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
02001330100000,020-0133-010-0000,4308 MARTIN LUTHER KING JR BLVD,SACRAMENTO,CA,95820.0,38.536011,-121.46506,CHRISTIAN BROS HIGH SCH SACRAMENTO INCORPORATED,,SACRAMENTO,CA,95820.0,293806.0,,293806.0,2024.0,20041221.0,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,R-1,16117.0,SF,630.0,1918.0,630.0,1,,2.0,,,,,20041221.0,215000.0,CITY OF SACRAMENTO,617700320471416831,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
02002020080000,020-0202-008-0000,4513 FRANKLIN BLVD,SACRAMENTO,CA,95820.0,38.533922,-121.473605,MARTHA L VELASCO TRUST,,SACRAMENTO,CA,95820.0,36214.0,,36214.0,2024.0,,0.0,LIGHT INDUSTRIAL,GAKC0A,5002.0,LIGHT INDUSTRIAL (10% IMPROVED OFFICE SPACE; MACHINE SHOP),C-2,4795.0,SF,4000.0,1963.0,4000.0,1,,,,,,,20231019.0,,CITY OF SACRAMENTO,617700320467222527,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
02002130140000,020-0213-014-0000,3732 19TH AVE,SACRAMENTO,CA,95820.0,38.53514,-121.466293,PHONG SAM S,,MILPITAS,CA,95035.0,53384.0,,53384.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,R-1,5227.0,SF,340.0,1921.0,340.0,1,,1.0,,,,,20150729.0,92000.0,CITY OF SACRAMENTO,617700320467484671,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
03500100490000,035-0010-049-0000,24TH ST,SACRAMENTO,CA,95822.0,38.519296,-121.489631,SACRAMENTO CITY FINANCING AUTHORITY,,SACRAMENTO,CA,95814.0,,,,2024.0,19891128.0,0.0,PRIVATE AIRPORT,GI0C0A,6501.0,AIRPORT & RELATED,R-1-EA-4 R,54.25,AC,,,,,,,,,,,,,CITY OF SACRAMENTO,617700320445202431,Tier 2: Zero Improvement,inherently_active_use_parking_airport_cemetery
22307300050000,804-0001-023-0000,9127 GREENBACK LN SPC 22,ORANGEVALE,CA,95662.0,38.679274,-121.215049,LORA JUNE WILLIAMS EDWARD JOHN WILLIAMS,,ORANGEVALE,CA,95662.0,,,,2024.0,,0.0,MOBILE HOME/ON LEASED LAND/MH PARK,ATA00A,1006.0,MOBILE/MANUFACTURED HOME (REGARDLESS OF LAND OWNERSHIP),SPA,0.0,,576.0,1964.0,576.0,1,,2.0,,,,,,,UNINCORPORATED COUNTY,617700278282485759,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
22300420490000,223-0042-049-0000,6519 MAIN AVE,ORANGEVALE,CA,95662.0,38.683816,-121.203333,HOUSING AUTHORITY OF THE COUNTY OF SACRAMENTO,,SACRAMENTO,CA,95814.0,,,,2024.0,19930409.0,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-30,2.6500001,AC,625.0,1947.0,625.0,1,,1.0,,,,,,,UNINCORPORATED COUNTY,617700278278815743,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
22301100050000,223-0110-005-0000,6235 MAIN AVE,ORANGEVALE,CA,95662.0,38.679404,-121.20266,RIGGS FAMILY REVOCABLE TRUST,,ROSEVILLE,CA,95661.0,45035.0,,45035.0,2024.0,,0.0,STORE/OFFICE COMBINATION,BBB002,2003.0,STORE/OFFICE (MIXED USE),GC,6800.0,SF,2064.0,1948.0,2064.0,1,,,0.0,,,,20210514.0,125000.0,UNINCORPORATED COUNTY,617700278271999999,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
22301900180000,223-0190-018-0000,9400 GREENBACK LN,ORANGEVALE,CA,95662.0,38.677791,-121.201971,ZANDIDOLABI MAJID,,FOLSOM,CA,95630.0,347689.0,,347689.0,2024.0,20080401.0,0.0,AUTO REPAIR GARAGE,BFC002,2024.0,"AUTO REPAIR (& RELATED), GARAGE",SPA,16350.0,SF,1527.0,1965.0,1527.0,1,,,,,,,,,UNINCORPORATED COUNTY,617700278271213567,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
22301900030000,223-0190-003-0000,9418 GREENBACK LN,ORANGEVALE,CA,95662.0,38.677791,-121.201703,ZANDIDOLABI MAJID,,FOLSOM,CA,95630.0,128768.0,,128768.0,2024.0,20080401.0,0.0,AUTO REPAIR GARAGE,BFC00A,2024.0,"AUTO REPAIR (& RELATED), GARAGE",SPA,6160.0,SF,1800.0,1954.0,1800.0,1,,,,,,,20080401.0,,UNINCORPORATED COUNTY,617700278271213567,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
25301600780000,253-0160-078-0000,5304 ARBARDEE DR,FAIR OAKS,CA,95628.0,38.662402,-121.230059,FAIR OAKS RECREATION & PARK DISTRICT,,FAIR OAKS,CA,95628.0,,,,2024.0,20080715.0,0.0,MULTI/LOW RISE APARTMENT/1-3 STY,AE000A,1112.0,APARTMENTS (GENERIC),RD-20,19297.0,SF,,,,,,,,,,,20080715.0,,UNINCORPORATED COUNTY,617700278356410367,Tier 2: Zero Improvement,public_park_or_recreation_agency
23501910680000,235-0191-068-0000,8900 MADISON AVE,FAIR OAKS,CA,95628.0,38.663576,-121.225196,NANCY E NEBEKER REVOCABLE TRUST,,SAN FRANCISCO,CA,94109.0,720914.0,,720914.0,2024.0,20020117.0,0.0,SERVICE STATION,BFA00A,2041.0,GAS STATION,LC,21226.0,SF,2079.0,1998.0,2079.0,1,,,,,,,20020117.0,,UNINCORPORATED COUNTY,617700278356672511,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
23502010090000,235-0201-009-0000,5201 TUCSON CIR,FAIR OAKS,CA,95628.0,38.660569,-121.224945,ECOBOAEA VICTOR & NICOLETA,,FAIR OAKS,CA,95628.0,,,,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,10454.0,SF,987.0,1956.0,987.0,1,,3.0,,,,,20240412.0,,UNINCORPORATED COUNTY,617700278367944703,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
